用户ID,总行为次数,浏览商品数,活跃天数,首次行为月份,最后行为月份,平均行为小时,加购_次数,收藏_次数,浏览_次数,购买_次数,购买次数,总消费金额,客单价,购买商品种类数,偏好商品类型,年龄,性别,权益,用户所在地,浏览到收藏转化率,收藏到加购转化率,加购到购买转化率,整体转化率,R_最近购买天数,R_最近购买天数_分,购买次数_分,总消费金额_分,RFM总分,用户分层,年龄段
CUST_308175,46,36,44,1,12,0.0,7,19,13,7,7.0,5073.2,724.7428571428571,7.0,乐器,43,男,普通,吐鲁番市,1.4615384615384615,0.3684210526315789,1.0,0.5384615384615384,62.0,4,1,1,-2,沉睡用户,40-50
CUST_308230,64,49,61,1,12,0.0,10,17,25,12,12.0,9429.73,785.8108333333333,11.0,运动器材,13,男,普通,黑河市,0.68,0.5882352941176471,1.2,0.48,18.0,2,2,3,3,低频用户,<20
CUST_308232,140,82,127,1,12,0.0,34,38,51,17,17.0,14865.57,874.445294117647,13.0,电子产品,25,男,会员,哈密市,0.7450980392156863,0.8947368421052632,0.5,0.3333333333333333,1.0,1,4,4,7,普通用户,20-30
CUST_308253,167,85,148,1,12,0.0,36,54,57,20,19.0,11098.18,584.1147368421052,18.0,食品,28,女,会员,怒江傈僳族自治州,0.9473684210526315,0.6666666666666666,0.5555555555555556,0.3508771929824561,56.0,4,4,3,3,低频用户,20-30
CUST_308262,43,32,42,1,12,0.0,12,12,17,2,2.0,1728.89,864.445,2.0,化妆品,7,男,普通,邯郸市,0.7058823529411765,1.0,0.16666666666666666,0.11764705882352941,148.0,5,1,1,-3,沉睡用户,<20
CUST_308297,90,59,83,1,12,0.0,20,30,31,9,9.0,6183.7300000000005,687.0811111111111,9.0,电子产品,39,男,普通,吴忠市,0.967741935483871,0.6666666666666666,0.45,0.2903225806451613,183.0,5,2,2,-1,沉睡用户,30-40
CUST_308300,122,69,109,1,12,0.0,26,40,38,18,18.0,12900.32,716.6844444444445,16.0,食品,46,女,会员,长春市,1.0526315789473684,0.65,0.6923076923076923,0.47368421052631576,25.0,3,4,4,5,低频用户,40-50
CUST_308348,146,80,133,1,12,0.0,36,34,56,20,20.0,13477.43,673.8715,17.0,电子产品,35,男,会员,西双版纳傣族自治州,0.6071428571428571,1.0588235294117647,0.5555555555555556,0.35714285714285715,28.0,3,4,4,5,低频用户,30-40
CUST_308351,40,27,39,1,12,0.0,12,17,7,4,4.0,2672.3,668.075,4.0,宠物用品,45,女,普通,阜新市,2.4285714285714284,0.7058823529411765,0.3333333333333333,0.5714285714285714,8.0,1,1,1,1,沉睡用户,40-50
CUST_308399,91,61,86,1,12,0.0,18,24,36,13,13.0,7655.5,588.8846153846154,13.0,健身器材,34,男,普通,未知,0.6666666666666666,0.75,0.7222222222222222,0.3611111111111111,113.0,5,3,2,0,沉睡用户,30-40
CUST_308412,47,39,44,1,11,0.0,9,17,16,5,5.0,4383.51,876.702,5.0,乐器,15,女,普通,通化市,1.0625,0.5294117647058824,0.5555555555555556,0.3125,100.0,5,1,1,-3,沉睡用户,<20
CUST_308434,97,64,93,1,12,0.0,19,24,39,15,14.0,9854.72,703.9085714285713,14.0,服装,35,女,普通,大庆市,0.6153846153846154,0.7916666666666666,0.7894736842105263,0.38461538461538464,17.0,2,3,3,4,低频用户,30-40
CUST_308450,101,62,98,1,12,0.0,15,32,42,12,11.0,8471.54,770.1400000000001,12.0,宠物用品,38,女,普通,普洱市,0.7619047619047619,0.46875,0.8,0.2857142857142857,38.0,4,2,2,0,沉睡用户,30-40
CUST_308541,93,64,89,1,12,0.0,18,28,31,16,16.0,10971.52,685.72,15.0,宠物用品,35,女,普通,淮安市,0.9032258064516129,0.6428571428571429,0.8888888888888888,0.5161290322580645,23.0,3,3,3,3,低频用户,30-40
CUST_308543,165,81,142,1,12,0.0,36,49,51,29,29.0,21621.71,745.5762068965516,27.0,运动器材,33,男,会员,咸宁市,0.9607843137254902,0.7346938775510204,0.8055555555555556,0.5686274509803921,20.0,2,5,5,8,普通用户,30-40
CUST_308557,94,59,87,1,12,0.0,26,21,38,9,9.0,6682.8,742.5333333333333,8.0,电子产品,30,男,普通,塔城地区,0.5526315789473685,1.2380952380952381,0.34615384615384615,0.23684210526315788,53.0,4,2,2,0,沉睡用户,20-30
CUST_308592,101,65,93,1,12,0.0,23,30,32,16,16.0,13345.88,834.1175,15.0,服装,18,女,会员,葫芦岛市,0.9375,0.7666666666666667,0.6956521739130435,0.5,29.0,3,3,4,4,低频用户,<20
CUST_308625,54,42,53,1,12,0.0,13,9,24,8,8.0,5638.81,704.85125,8.0,汽车配件,42,男,普通,黔西南布依族苗族自治州,0.375,1.4444444444444444,0.6153846153846154,0.3333333333333333,20.0,2,1,1,0,沉睡用户,40-50
CUST_308638,31,30,31,1,11,0.0,10,8,11,2,2.0,951.99,475.995,2.0,服装,50,男,普通,昌吉回族自治州,0.7272727272727273,1.25,0.2,0.18181818181818182,51.0,4,1,1,-2,沉睡用户,40-50
CUST_308699,113,73,107,1,12,0.0,23,26,51,13,13.0,8882.89,683.2992307692307,12.0,运动器材,32,男,普通,九江市,0.5098039215686274,0.8846153846153846,0.5652173913043478,0.2549019607843137,78.0,5,3,2,0,沉睡用户,30-40
CUST_308724,136,79,125,1,12,0.0,37,40,41,18,18.0,11876.7,659.8166666666667,16.0,电子产品,31,男,会员,天水市,0.975609756097561,0.925,0.4864864864864865,0.43902439024390244,9.0,2,4,4,6,普通用户,30-40
CUST_308741,157,82,139,1,12,0.0,29,52,55,21,21.0,14939.9,711.4238095238095,19.0,汽车配件,39,男,会员,圣方济各堂区,0.9454545454545454,0.5576923076923077,0.7241379310344828,0.38181818181818183,16.0,2,5,5,8,普通用户,30-40
CUST_308814,155,74,139,1,12,0.0,35,40,46,34,34.0,23673.04,696.2658823529412,31.0,运动器材,22,男,会员,观塘区,0.8695652173913043,0.875,0.9714285714285714,0.7391304347826086,8.0,1,5,5,9,活跃用户,20-30
CUST_308868,123,75,110,1,12,0.0,26,38,47,12,12.0,6914.3,576.1916666666667,12.0,服装,44,女,会员,日照市,0.8085106382978723,0.6842105263157895,0.46153846153846156,0.2553191489361702,8.0,1,2,2,3,低频用户,40-50
CUST_308901,121,78,111,1,12,0.0,28,45,38,10,10.0,7426.35,742.635,10.0,电子产品,18,男,会员,日喀则市,1.1842105263157894,0.6222222222222222,0.35714285714285715,0.2631578947368421,63.0,4,2,2,0,沉睡用户,<20
CUST_308987,128,76,113,1,12,0.0,30,29,53,16,16.0,11396.15,712.259375,14.0,电子产品,43,男,会员,西宁市,0.5471698113207547,1.0344827586206897,0.5333333333333333,0.3018867924528302,40.0,4,3,3,2,沉睡用户,40-50
CUST_309063,104,65,96,1,12,0.0,12,32,42,18,18.0,12950.84,719.4911111111111,15.0,汽车配件,45,男,会员,文昌市,0.7619047619047619,0.375,1.5,0.42857142857142855,31.0,3,4,4,5,低频用户,40-50
CUST_309207,146,81,133,1,12,0.0,23,43,60,20,19.0,13856.88,729.3094736842105,20.0,食品,28,女,会员,高雄市,0.7166666666666667,0.5348837209302325,0.8695652173913043,0.3333333333333333,24.0,3,4,4,5,低频用户,20-30
CUST_309235,113,76,102,1,12,0.0,19,32,47,15,15.0,12410.59,827.3726666666666,15.0,电子产品,38,男,普通,池州市,0.6808510638297872,0.59375,0.7894736842105263,0.3191489361702128,22.0,3,3,4,4,低频用户,30-40
CUST_309260,106,66,93,1,12,0.0,25,30,34,17,17.0,9729.29,572.3111764705883,16.0,汽车配件,58,男,会员,鄂尔多斯市,0.8823529411764706,0.8333333333333334,0.68,0.5,36.0,3,4,3,4,低频用户,50-60
CUST_309304,53,39,52,1,12,0.0,14,15,14,10,10.0,7442.79,744.279,10.0,家具,41,男,普通,河西区,1.0714285714285714,0.9333333333333333,0.7142857142857143,0.7142857142857143,22.0,3,2,2,1,沉睡用户,40-50
CUST_309316,97,62,87,1,12,0.0,17,27,39,14,14.0,9745.16,696.0828571428572,14.0,电子产品,46,男,会员,贺州市,0.6923076923076923,0.6296296296296297,0.8235294117647058,0.358974358974359,70.0,4,3,3,2,沉睡用户,40-50
CUST_309318,85,60,79,1,12,0.0,16,23,34,12,11.0,8205.3,745.9363636363636,11.0,服装,40,女,普通,巴彦淖尔市,0.6764705882352942,0.6956521739130435,0.75,0.35294117647058826,13.0,2,2,2,2,沉睡用户,30-40
CUST_309330,106,59,97,1,12,0.0,22,34,32,18,18.0,14389.96,799.4422222222222,16.0,化妆品,54,女,会员,红河哈尼族彝族自治州,1.0625,0.6470588235294118,0.8181818181818182,0.5625,14.0,2,4,4,6,普通用户,50-60
CUST_309431,167,75,147,1,12,0.0,36,45,67,19,18.0,11739.67,652.2038888888889,18.0,服装,38,女,会员,湘潭市,0.6716417910447762,0.8,0.5277777777777778,0.2835820895522388,15.0,2,4,4,6,普通用户,30-40
CUST_309475,102,67,96,1,12,0.0,17,27,40,18,18.0,14648.98,813.8322222222222,18.0,运动器材,39,男,普通,贵阳市,0.675,0.6296296296296297,1.0588235294117647,0.45,7.0,1,4,4,7,普通用户,30-40
CUST_309574,148,78,134,1,12,0.0,31,39,55,23,21.0,13716.02,653.1438095238095,18.0,汽车配件,39,男,会员,汕尾市,0.7090909090909091,0.7948717948717948,0.7419354838709677,0.41818181818181815,1.0,1,5,4,8,普通用户,30-40
CUST_309578,131,70,123,1,12,0.0,29,39,48,15,15.0,10366.66,691.1106666666667,14.0,汽车配件,37,男,会员,嘉义市,0.8125,0.7435897435897436,0.5172413793103449,0.3125,44.0,4,3,3,2,沉睡用户,30-40
CUST_309653,46,38,41,1,12,0.0,11,9,20,6,6.0,4910.02,818.3366666666667,6.0,电子产品,43,男,普通,荃湾区,0.45,1.2222222222222223,0.5454545454545454,0.3,128.0,5,1,1,-3,沉睡用户,40-50
CUST_309657,48,41,47,1,12,0.0,9,10,22,7,7.0,6096.7,870.9571428571428,7.0,汽车配件,41,男,普通,四平市,0.45454545454545453,0.9,0.7777777777777778,0.3181818181818182,66.0,4,1,1,-2,沉睡用户,40-50
CUST_309706,65,53,62,1,12,0.0,12,21,22,10,10.0,6000.4400000000005,600.0440000000001,9.0,电子产品,47,男,普通,随州市,0.9545454545454546,0.5714285714285714,0.8333333333333334,0.45454545454545453,40.0,4,2,1,-1,沉睡用户,40-50
CUST_309729,104,65,92,1,12,0.0,25,29,34,16,15.0,9411.630000000001,627.4420000000001,15.0,珠宝首饰,36,女,普通,保山市,0.8529411764705882,0.8620689655172413,0.64,0.47058823529411764,1.0,1,3,3,5,低频用户,30-40
CUST_309768,102,68,97,1,12,0.0,19,33,31,19,19.0,15280.32,804.2273684210526,16.0,服装,44,女,会员,石家庄市,1.064516129032258,0.5757575757575758,1.0,0.6129032258064516,100.0,5,4,5,4,低频用户,40-50
CUST_309771,50,37,47,1,12,0.0,12,18,13,7,7.0,5332.25,761.75,7.0,家用电器,61,男,普通,平谷区,1.3846153846153846,0.6666666666666666,0.5833333333333334,0.5384615384615384,91.0,5,1,1,-3,沉睡用户,60+
CUST_309798,150,78,131,1,12,0.0,33,41,51,25,25.0,17861.55,714.462,21.0,汽车配件,35,男,会员,安顺市,0.803921568627451,0.8048780487804879,0.7575757575757576,0.49019607843137253,4.0,1,5,5,9,活跃用户,30-40
CUST_309889,145,79,126,1,12,0.0,39,39,51,16,15.0,10185.220000000001,679.0146666666667,13.0,服装,36,女,会员,湛江市,0.7647058823529411,1.0,0.41025641025641024,0.3137254901960784,120.0,5,3,3,1,沉睡用户,30-40
CUST_309892,101,66,95,1,12,0.0,14,37,38,12,12.0,6240.61,520.0508333333333,10.0,电子产品,30,男,普通,中卫市,0.9736842105263158,0.3783783783783784,0.8571428571428571,0.3157894736842105,15.0,2,2,2,2,沉睡用户,20-30
CUST_309975,62,45,58,1,12,0.0,16,19,18,9,9.0,6111.75,679.0833333333334,8.0,电子产品,16,男,普通,兴安盟,1.0555555555555556,0.8421052631578947,0.5625,0.5,11.0,2,2,1,1,沉睡用户,<20
CUST_310028,90,63,85,1,12,0.0,20,24,37,9,9.0,6769.82,752.2022222222222,9.0,健身器材,32,男,普通,宿迁市,0.6486486486486487,0.8333333333333334,0.45,0.24324324324324326,38.0,4,2,2,0,沉睡用户,30-40
CUST_310045,55,38,54,1,12,0.0,11,17,18,9,9.0,6093.81,677.09,9.0,电子产品,46,男,普通,花地玛堂区,0.9444444444444444,0.6470588235294118,0.8181818181818182,0.5,21.0,3,2,1,0,沉睡用户,40-50
CUST_310057,125,69,116,1,12,0.0,14,32,56,23,23.0,16281.21,707.8786956521739,23.0,运动器材,26,男,会员,伊犁哈萨克自治州,0.5714285714285714,0.4375,1.6428571428571428,0.4107142857142857,18.0,2,5,5,8,普通用户,20-30
CUST_310095,163,85,141,1,12,0.0,31,43,58,31,30.0,22180.23,739.341,27.0,服装,33,女,会员,本溪市,0.7413793103448276,0.7209302325581395,1.0,0.5344827586206896,13.0,2,5,5,8,普通用户,30-40
CUST_310136,103,60,93,1,12,0.0,25,35,34,9,9.0,7709.9800000000005,856.6644444444445,9.0,运动器材,47,男,会员,黔江区,1.0294117647058822,0.7142857142857143,0.36,0.2647058823529412,85.0,5,2,2,-1,沉睡用户,40-50
CUST_310165,59,45,58,1,12,0.0,15,16,16,12,12.0,8619.13,718.2608333333333,11.0,健身器材,45,男,普通,离岛区,1.0,0.9375,0.8,0.75,72.0,4,2,2,0,沉睡用户,40-50
CUST_310168,106,67,97,1,12,0.0,18,35,36,17,17.0,11111.35,653.6088235294118,16.0,电子产品,34,男,普通,衡阳市,0.9722222222222222,0.5142857142857142,0.9444444444444444,0.4722222222222222,70.0,4,4,3,3,低频用户,30-40
CUST_310287,133,82,116,1,12,0.0,35,36,45,17,17.0,13761.380000000001,809.4929411764706,16.0,服装,39,女,会员,嘉兴市,0.8,0.9722222222222222,0.4857142857142857,0.37777777777777777,71.0,4,4,4,4,低频用户,30-40
CUST_310302,104,69,98,1,12,0.0,35,32,28,9,9.0,6909.78,767.7533333333333,8.0,珠宝首饰,30,男,普通,宁德市,1.1428571428571428,1.09375,0.2571428571428571,0.32142857142857145,36.0,3,2,2,1,沉睡用户,20-30
CUST_310427,108,59,99,1,12,0.0,17,37,34,20,19.0,15057.08,792.4778947368421,17.0,服装,55,女,会员,巴南区,1.088235294117647,0.4594594594594595,1.1764705882352942,0.5882352941176471,44.0,4,4,5,5,低频用户,50-60
CUST_310482,109,70,100,1,12,0.0,28,35,30,16,16.0,10989.25,686.828125,15.0,宠物用品,45,女,会员,韶关市,1.1666666666666667,0.8,0.5714285714285714,0.5333333333333333,12.0,2,3,3,4,低频用户,40-50
CUST_310504,45,36,45,1,12,0.0,11,16,12,6,6.0,3319.04,553.1733333333333,6.0,服装,57,女,普通,嘉模堂区,1.3333333333333333,0.6875,0.5454545454545454,0.5,114.0,5,1,1,-3,沉睡用户,50-60
CUST_310536,98,62,91,1,12,0.0,19,20,40,19,19.0,14381.8,756.9368421052632,17.0,运动器材,39,男,普通,门头沟区,0.5,0.95,1.0,0.475,2.0,1,4,4,7,普通用户,30-40
CUST_310570,109,66,101,1,12,0.0,25,36,31,17,17.0,15472.369999999999,910.1394117647059,14.0,电子产品,51,男,会员,鄂尔多斯市,1.1612903225806452,0.6944444444444444,0.68,0.5483870967741935,0.0,1,4,5,8,普通用户,50-60
CUST_310581,114,69,101,1,12,0.0,32,30,40,12,12.0,8493.25,707.7708333333334,12.0,化妆品,29,女,普通,济南市,0.75,1.0666666666666667,0.375,0.3,79.0,5,2,2,-1,沉睡用户,20-30
CUST_310594,85,52,78,1,12,0.0,22,24,32,7,7.0,5504.5599999999995,786.3657142857143,7.0,服装,43,女,会员,石家庄市,0.75,0.9166666666666666,0.3181818181818182,0.21875,51.0,4,1,1,-2,沉睡用户,40-50
CUST_310596,179,86,155,1,12,0.0,36,43,74,26,26.0,19932.03,766.6165384615384,23.0,服装,36,女,会员,保山市,0.581081081081081,0.8372093023255814,0.7222222222222222,0.35135135135135137,31.0,3,5,5,7,普通用户,30-40
CUST_310637,112,70,100,1,12,0.0,28,31,46,7,7.0,5725.2300000000005,817.8900000000001,6.0,化妆品,56,女,会员,西城区,0.6739130434782609,0.9032258064516129,0.25,0.15217391304347827,8.0,1,1,1,1,沉睡用户,50-60
CUST_310732,102,62,95,1,12,0.0,20,31,39,12,12.0,10462.130000000001,871.8441666666668,11.0,运动器材,34,男,普通,延庆区,0.7948717948717948,0.6451612903225806,0.6,0.3076923076923077,61.0,4,2,3,1,沉睡用户,30-40
CUST_310822,99,60,96,1,12,0.0,25,32,31,11,11.0,7474.7,679.5181818181818,11.0,服装,44,女,会员,郴州市,1.032258064516129,0.78125,0.44,0.3548387096774194,37.0,4,2,2,0,沉睡用户,40-50
CUST_310900,136,78,123,1,12,0.0,30,42,42,22,22.0,18090.64,822.3018181818181,22.0,汽车配件,37,男,会员,丰台区,1.0,0.7142857142857143,0.7333333333333333,0.5238095238095238,36.0,3,5,5,7,普通用户,30-40
CUST_311040,91,60,83,1,12,0.0,16,28,35,12,12.0,7238.09,603.1741666666667,11.0,服装,34,女,普通,阿里地区,0.8,0.5714285714285714,0.75,0.34285714285714286,85.0,5,2,2,-1,沉睡用户,30-40
CUST_311110,116,74,109,1,12,0.0,25,38,32,21,21.0,15210.3,724.3,18.0,汽车配件,45,男,会员,滨海新区,1.1875,0.6578947368421053,0.84,0.65625,8.0,1,5,5,9,活跃用户,40-50
CUST_311215,173,95,149,1,12,0.0,34,38,76,25,24.0,20580.26,857.5108333333333,24.0,电子产品,34,男,会员,通辽市,0.5,0.8947368421052632,0.7352941176470589,0.32894736842105265,22.0,3,5,5,7,普通用户,30-40
CUST_311240,126,77,120,1,12,0.0,29,37,41,19,18.0,14881.81,826.7672222222222,19.0,宠物用品,34,女,普通,泉州市,0.9024390243902439,0.7837837837837838,0.6551724137931034,0.4634146341463415,0.0,1,4,4,7,普通用户,30-40
CUST_311328,102,66,94,1,12,0.0,18,26,43,15,15.0,8350.53,556.702,14.0,文具,43,女,会员,金华市,0.6046511627906976,0.6923076923076923,0.8333333333333334,0.3488372093023256,9.0,2,3,2,3,低频用户,40-50
CUST_311388,42,35,42,1,12,0.0,10,10,17,5,5.0,2590.9,518.1800000000001,5.0,乐器,55,女,普通,沙坪坝区,0.5882352941176471,1.0,0.5,0.29411764705882354,128.0,5,1,1,-3,沉睡用户,50-60
CUST_311478,126,72,114,1,12,0.0,25,38,47,16,16.0,11967.67,747.979375,16.0,服装,34,女,会员,大庆市,0.8085106382978723,0.6578947368421053,0.64,0.3404255319148936,1.0,1,3,4,6,普通用户,30-40
CUST_311545,40,29,39,1,12,0.0,12,10,8,10,10.0,5482.96,548.296,10.0,珠宝首饰,51,女,普通,莱芜市,1.25,1.2,0.8333333333333334,1.25,29.0,3,2,1,0,沉睡用户,50-60
CUST_311546,47,37,45,1,12,0.0,7,18,17,5,5.0,3971.12,794.2239999999999,5.0,书籍,51,男,普通,黄山市,1.0588235294117647,0.3888888888888889,0.7142857142857143,0.29411764705882354,22.0,3,1,1,-1,沉睡用户,50-60
CUST_311547,55,42,52,1,12,0.0,10,11,21,13,13.0,10002.95,769.4576923076924,11.0,宠物用品,48,女,普通,锦州市,0.5238095238095238,0.9090909090909091,1.3,0.6190476190476191,70.0,4,3,3,2,沉睡用户,40-50
CUST_311562,52,42,51,1,12,0.0,12,13,20,7,7.0,5220.74,745.8199999999999,7.0,服装,41,女,普通,榆林市,0.65,0.9230769230769231,0.5833333333333334,0.35,183.0,5,1,1,-3,沉睡用户,40-50
CUST_311721,93,63,92,1,12,0.0,19,31,33,10,10.0,7385.32,738.5319999999999,9.0,电子产品,30,男,普通,宜宾市,0.9393939393939394,0.6129032258064516,0.5263157894736842,0.30303030303030304,120.0,5,2,2,-1,沉睡用户,20-30
CUST_311799,49,39,46,1,12,0.0,11,11,24,3,3.0,1943.7,647.9,3.0,电子产品,45,男,普通,离岛区,0.4583333333333333,1.0,0.2727272727272727,0.125,164.0,5,1,1,-3,沉睡用户,40-50
CUST_311807,93,65,88,1,12,0.0,18,25,31,19,19.0,10680.630000000001,562.1384210526317,17.0,宠物用品,31,女,普通,盐城市,0.8064516129032258,0.72,1.0555555555555556,0.6129032258064516,5.0,1,4,3,6,普通用户,30-40
CUST_311834,44,36,43,1,12,0.0,10,10,13,11,11.0,6278.0599999999995,570.7327272727272,11.0,电子产品,43,女,普通,崇明区,0.7692307692307693,1.0,1.1,0.8461538461538461,18.0,2,2,2,2,沉睡用户,40-50
CUST_311893,78,52,71,1,12,0.0,19,28,22,9,9.0,5792.45,643.6055555555555,9.0,服装,39,女,普通,广元市,1.2727272727272727,0.6785714285714286,0.47368421052631576,0.4090909090909091,9.0,2,2,1,1,沉睡用户,30-40
CUST_312101,101,62,91,1,12,0.0,24,27,36,14,14.0,10245.9,731.85,13.0,服装,29,男,普通,崇明区,0.75,0.8888888888888888,0.5833333333333334,0.3888888888888889,23.0,3,3,3,3,低频用户,20-30
CUST_312160,90,57,85,1,12,0.0,18,25,32,15,15.0,11021.4,734.76,14.0,电子产品,38,男,普通,九江市,0.78125,0.72,0.8333333333333334,0.46875,18.0,2,3,3,4,低频用户,30-40
CUST_312161,144,77,131,1,12,0.0,29,45,43,27,27.0,21063.84,780.1422222222222,23.0,珠宝首饰,38,女,会员,阜阳市,1.0465116279069768,0.6444444444444445,0.9310344827586207,0.627906976744186,8.0,1,5,5,9,活跃用户,30-40
CUST_312163,88,57,82,1,12,0.0,18,28,29,13,12.0,9976.83,831.4025,12.0,电子产品,28,男,普通,普陀区,0.9655172413793104,0.6428571428571429,0.7222222222222222,0.4482758620689655,51.0,4,2,3,1,沉睡用户,20-30
CUST_312198,90,60,83,1,12,0.0,20,24,36,10,10.0,7444.45,744.4449999999999,9.0,化妆品,39,男,普通,鸡西市,0.6666666666666666,0.8333333333333334,0.5,0.2777777777777778,15.0,2,2,2,2,沉睡用户,30-40
CUST_312286,118,72,108,1,12,0.0,30,30,43,15,15.0,11710.39,780.6926666666666,13.0,化妆品,26,女,普通,未知,0.6976744186046512,1.0,0.5,0.3488372093023256,23.0,3,3,4,4,低频用户,20-30
CUST_312380,107,64,100,1,12,0.0,24,30,30,23,23.0,16125.86,701.1243478260869,20.0,食品,40,女,普通,平顶山市,1.0,0.8,0.9583333333333334,0.7666666666666667,22.0,3,5,5,7,普通用户,30-40
CUST_312454,45,33,45,1,12,0.0,8,12,17,8,8.0,6218.1900000000005,777.2737500000001,8.0,电子产品,59,男,普通,红桥区,0.7058823529411765,0.6666666666666666,1.0,0.47058823529411764,22.0,3,1,2,0,沉睡用户,50-60
CUST_312457,49,38,46,1,12,0.0,14,13,14,8,8.0,6820.34,852.5425,8.0,运动器材,43,男,普通,平凉市,0.9285714285714286,1.0769230769230769,0.5714285714285714,0.5714285714285714,106.0,5,1,2,-2,沉睡用户,40-50
CUST_312464,134,78,122,1,12,0.0,34,37,48,15,15.0,11792.51,786.1673333333333,13.0,宠物用品,39,女,会员,通州区,0.7708333333333334,0.918918918918919,0.4411764705882353,0.3125,52.0,4,3,4,3,低频用户,30-40
CUST_312498,145,79,130,1,12,0.0,35,48,44,18,18.0,15748.85,874.9361111111111,18.0,运动器材,37,男,会员,黄大仙区,1.0909090909090908,0.7291666666666666,0.5142857142857142,0.4090909090909091,8.0,1,4,5,8,普通用户,30-40
CUST_312538,51,45,50,1,12,0.0,9,14,18,10,9.0,8881.27,986.8077777777778,10.0,服装,51,男,普通,巴中市,0.7777777777777778,0.6428571428571429,1.1111111111111112,0.5555555555555556,17.0,2,2,2,2,沉睡用户,50-60
CUST_312557,102,61,91,1,12,0.0,21,27,40,14,13.0,9193.01,707.1546153846155,14.0,服装,23,女,普通,石家庄市,0.675,0.7777777777777778,0.6666666666666666,0.35,0.0,1,3,3,5,低频用户,20-30
CUST_312596,44,37,43,1,12,0.0,11,15,13,5,5.0,3840.32,768.0640000000001,5.0,运动器材,59,男,普通,黄石市,1.1538461538461537,0.7333333333333333,0.45454545454545453,0.38461538461538464,29.0,3,1,1,-1,沉睡用户,50-60
CUST_312653,100,56,89,1,12,0.0,17,29,43,11,11.0,9473.7,861.2454545454547,11.0,健身器材,43,男,会员,中卫市,0.6744186046511628,0.5862068965517241,0.6470588235294118,0.2558139534883721,2.0,1,2,3,4,低频用户,40-50
CUST_312691,114,67,105,1,12,0.0,30,35,36,13,13.0,8516.94,655.1492307692308,13.0,服装,27,男,普通,普洱市,0.9722222222222222,0.8571428571428571,0.43333333333333335,0.3611111111111111,30.0,3,3,2,2,沉睡用户,20-30
